TYPE;CODE_INSEE;CODE_ORIG;NUM;NOM_ETABLISSEMENT;NUMÉRO_ET_LIBELLÉ_VOIE;LIEU_DIT;CODE_POSTAL;LIGNE_D_ACHEMINEMENT;PAYS_OU_DÉNOMINATION_TOM_COM;COORDONNÉES_X;COORDONNÉES_Y;NU_TEL;ADRESSE_MAIL
CPH;72181;1;1147;Conseil de Prud'hommes du Mans;1 AVENUE PIERRE MENDES-FRANCE;;72000;LE MANS;;0.199783;48.007;0243837755;cph-le-mans@justice.fr
TAE;72181;9;79910;Tribunal des activités économiques du Mans;1 AVENUE PIERRE MENDES-FRANCE;;72000;LE MANS;;0.199783;48.007;0891011111;gtcsarthe@aol.com
TBRTJ;72181;9;63608;Tribunal Paritaire des Baux Ruraux du Mans;1 AVENUE PIERRE MENDES-FRANCE;;72000;LE MANS;;0.199783;48.007;0243837777;
TBRTJ;72154;9;63606;Tribunal Paritaire des Baux Ruraux de La Flèche;1 RUE SAINT-THOMAS;;72200;LA FLECHE;;-0.075871;47.699061;0243940415;
TPRX;72154;9;62998;Tribunal de proximité de La Flèche;1 RUE SAINT-THOMAS;;72200;LA FLECHE;;-0.075871;47.699061;0243940415;tprx-la-fleche@justice.fr
TE;73065;1;3076;Tribunal pour Enfants de Chambéry;PLACE DU PALAIS DE JUSTICE;;73000;CHAMBERY;;5.919101;45.56828;0479336009;tpe.chambery@justice.fr
TGI;73065;1;175;Tribunal judiciaire de Chambéry;PLACE DU PALAIS DE JUSTICE;;73000;CHAMBERY;;5.919101;45.56828;0479336009;accueil-chambery@justice.fr
CA;73065;1;24;Cour d'Appel de Chambéry;PLACE DU PALAIS DE JUSTICE;;73000;CHAMBERY;;5.919101;45.56828;0479336009;accueil-chambery@justice.fr
CASS;73065;1;2008;Cour d'Assises de la Savoie;PLACE DU PALAIS DE JUSTICE;;73000;CHAMBERY;;5.919101;45.56828;0479336009;
CCD;73065;9;67454;Cour Criminelle Départementale de la Savoie;PLACE DU PALAIS DE JUSTICE;;73000;CHAMBERY;;5.919101;45.56828;04 79 33 60 09;
CDAD;73065;9;58973;Conseil départemental d'accès au droit de Savoie;PLACE DU PALAIS DE JUSTICE;;73000;CHAMBERY;;5.919101;45.56828;0479336009;cdad-savoie@justice.fr
CPH;73065;1;1150;Conseil de Prud'hommes de Chambéry;PLACE DU PALAIS DE JUSTICE;;73000;CHAMBERY;;5.919101;45.56828;0479336009;cph-chambery@justice.fr
TBRTJ;73065;9;63758;Tribunal Paritaire des Baux Ruraux de Chambéry;PLACE DU PALAIS DE JUSTICE;;73000;CHAMBERY;;5.919101;45.56828;0479336009;
TCO;73065;1;409;Tribunal de Commerce de Chambéry;12 BOULEVARD DE LA COLONNE;;73000;CHAMBERY;;5.922869;45.567084;0479337225;
CPH;73008;1;1148;Conseil de Prud'hommes d'Aix-les-Bains;12 RUE ISALINE;;73100;AIX LES BAINS;;5.914304;45.685027;0479613724;cph-aix-les-bains@justice.fr
TGI;73011;1;174;Tribunal judiciaire d'Albertville;AVENUE DES CHASSEURS ALPINS;;73200;ALBERTVILLE;;6.390873;45.669312;0479324314;accueil-albertville@justice.fr
CPH;73011;1;1149;Conseil de Prud'hommes d'Albertville;6 AVENUE DES CHASSEURS ALPINS;;73200;ALBERTVILLE;;6.39157;45.673798;0479325930;cph-albertville@justice.fr
TBRTJ;73011;9;63756;Tribunal Paritaire des Baux Ruraux d'Albertville;5 AVENUE DES CHASSEURS ALPINS;;73200;ALBERTVILLE;;6.392676;45.674101;0479320477;
TE;74010;1;3086;Tribunal pour Enfants d'Annecy;51 RUE SOMMEILLER;;74000;ANNECY;;6.129701;45.90369;0450101700;tpe.annecy@justice.fr
TGI;74010;1;176;Tribunal judiciaire d'Annecy;51 RUE SOMMEILLER;;74000;ANNECY;;6.129701;45.90369;0450101700;accueil-annecy@justice.fr
CASS;74010;9;567;Cour d'Assises de la Haute-Savoie;19 AVENUE DU PARMELAN;;74000;ANNECY;;6.131988;45.905284;0450101700;
CCD;74010;9;67417;Cour Criminelle Départementale de la Haute-Savoie;19 AVENUE DU PARMELAN;;74000;ANNECY;;6.131988;45.905284;04 50 10 17 00;
CDAD;74010;9;58952;Conseil départemental d'accès au droit de Haute-Savoie;51 RUE SOMMEILLER;;74000;ANNECY;;6.129701;45.90369;0450101700;cdad-haute-savoie@justice.fr
CPH;74010;1;1151;Conseil de Prud'hommes d'Annecy;19 AVENUE DU PARMELAN;;74000;ANNECY;;6.131988;45.905284;0450337600;cph-annecy@justice.fr
TBRTJ;74010;9;63750;Tribunal Paritaire des Baux Ruraux d'Annecy;19 AVENUE DU PARMELAN;;74000;ANNECY;;6.131988;45.905284;0450333800;
TCO;74010;9;37485;Tribunal de commerce d'Annecy;19 AVENUE DU PARMELAN;;74000;ANNECY;;6.131988;45.905284;0450050545;
CPH;74012;1;1152;Conseil de Prud'hommes d'Annemasse;20 RUE LEANDRE VAILLAT;;74100;ANNEMASSE;;6.23757;46.189776;0450840550;accueil-annemasse@justice.fr
TBRTJ;74012;9;63760;Tribunal Paritaire des Baux Ruraux d'Annemasse;20 RUE LEANDRE VAILLAT;;74100;ANNEMASSE;;6.238055;46.190318;0450840550;
TPRX;74012;9;62957;Tribunal de proximité d'Annemasse;20 RUE LEANDRE VAILLAT;;74100;ANNEMASSE;;6.238055;46.190318;0450840550;accueil-annemasse@justice.fr
TE;74042;9;35099;Tribunal pour Enfants de Bonneville;18 QUAI DU PARQUET;;74130;BONNEVILLE;;6.406548;46.077097;0456309000;tpe.bonneville@justice.fr
TGI;74042;1;177;Tribunal judiciaire de Bonneville;QUAI DU PARQUET;;74130;BONNEVILLE;;6.406174;46.078043;0450254800;accueil-bonneville@justice.fr
CPH;74042;1;1153;Conseil de Prud'hommes de Bonneville;70 RUE DU CARROZ;;74130;BONNEVILLE;;6.407185;46.077055;0450971410;cph-bonneville@justice.fr
TBRTJ;74042;9;63752;Tribunal Paritaire des Baux Ruraux de Bonneville;18 QUAI DU PARQUET;;74130;BONNEVILLE;;6.406548;46.077097;0450254830;
TE;74281;9;20281;Tribunal pour Enfants de Thonon-les-Bains;10 RUE DE L'HOTEL DIEU;;74200;THONON LES BAINS;;6.479316;46.368715;0450812000;
TGI;74281;1;178;Tribunal judiciaire de Thonon-les-Bains;10 RUE DE L'HOTEL DIEU;;74200;THONON LES BAINS;;6.479316;46.368715;0450812000;accueil-thonon-les-bains@justice.fr
TBRTJ;74281;9;63754;Tribunal Paritaire des Baux Ruraux de Thonon-les-Bains;10 RUE DE L'HOTEL DIEU;;74200;THONON LES BAINS;;6.479316;46.368715;0450819820;
TCO;74281;9;37486;Tribunal de commerce de Thonon-les-Bains;10 RUE DE L'HOTEL DIEU;;74200;THONON LES BAINS;;6.479316;46.368715;0450721320;
CA;75101;9;14815;Cour d'Appel de Paris;8 BOULEVARD DU PALAIS;;75001;PARIS;;2.34514;48.85484;0144325252;
CAS;75101;9;2;Cour de cassation;5 QUAI DE L HORLOGE;;75001;PARIS;;2.344608;48.856667;0144325050;
CASS;75101;9;18;Cour d'Assises de Paris;34 QUAI DES ORFEVRES;;75001;PARIS;;2.343205;48.855367;0144325252;
CCD;75101;9;67447;Cour Criminelle Départementale de Paris;34 QUAI DES ORFEVRES;;75001;PARIS;;2.343205;48.855367;01 44 32 52 52;
CAA;75104;9;15276;Cour Administrative d'Appel de Paris;68 RUE FRANCOIS MIRON;;75004;PARIS;;2.358306;48.855256;0158289000;greffe.caa-paris@juradm.fr
TA;75104;9;15275;Tribunal Administratif de Paris;7 RUE DE JOUY;;75004;PARIS;;2.358375;48.854757;0144594400;greffe.ta-paris@juradm.fr
TAE;75104;9;79916;Tribunal des activités économiques de Paris;1 QUAI DE CORSE;;75004;PARIS;;2.346745;48.856015;0186867575;secretariat@tc-paris.org
CPH;75110;9;15272;Conseil de Prud'hommes de Paris;27 RUE LOUIS BLANC;;75010;PARIS;;2.366385;48.880348;0140385200;cph-paris@justice.fr
TE;75117;9;15269;Tribunal pour Enfants de Paris;29-45 avenue de la Porte de Clichy;;75017;PARIS;;2.310805;48.895297;0144325434;
TGI;75117;9;15273;Tribunal judiciaire de Paris;29-45 avenue de la Porte de Clichy;;75017;PARIS;;2.310805;48.895297;0144325151;accueil-paris@justice.fr
CDAD;75117;9;59019;Conseil départemental d'accès au droit de Paris;29-45 avenue de la Porte de Clichy;;75017;PARIS;;2.310805;48.895297;0144326526;
TE;76540;1;3126;Tribunal pour Enfants de Rouen;31/33 RUE AUX JUIFS;;76000;ROUEN;;1.092952;49.44179;0235528752;
TGI;76540;1;182;Tribunal judiciaire de Rouen;34 RUE AUX JUIFS;;76000;ROUEN;;1.092166;49.442132;0235528752;tj-rouen@justice.fr
CA;76540;1;26;Cour d'Appel de Rouen;36 RUE AUX JUIFS;;76000;ROUEN;;1.092452;49.44206;0235528752;
CASS;76540;1;2018;Cour d'Assises de la Seine-Maritime;36 RUE AUX JUIFS;;76000;ROUEN;;1.092452;49.44206;0235528752;
CCD;76540;9;62844;Cour Criminelle Départementale de la Seine-Maritime;36 RUE AUX JUIFS;;76000;ROUEN;;1.092452;49.44206;0235528752;
CDAD;76540;9;59029;Conseil départemental d'accès au droit de Seine Maritime;1 PLACE FOCH;;76000;ROUEN;;1.091395;49.44223;0232082149;Cdad-seine-maritime@justice.fr
CPH;76540;1;1161;Conseil de Prud'hommes de Rouen;1 PLACE DE LA MADELEINE;;76000;ROUEN;;1.078998;49.445549;0235079450;cph-rouen@justice.fr
TA;76540;9;3957;Tribunal Administratif de Rouen;53 AVENUE GUSTAVE FLAUBERT;;76000;ROUEN;;1.083702;49.444832;0232081270;greffe.ta-rouen@juradm.fr
TBRTJ;76540;9;63771;Tribunal Paritaire des Baux Ruraux de Rouen;20-22 RUE DE CROSNE;;76000;ROUEN;;1.086543;49.44379; 0276278560;
TCO;76540;1;418;Tribunal de Commerce de Rouen;4 PASSAGE DE LA LUCILINE;;76000;ROUEN;;1.068402;49.445031;0235714295;
TE;76217;9;14551;Tribunal pour Enfants de Dieppe;SQUARE CARNOT;;76200;DIEPPE;;1.073612;49.923141;0235827555;
TGI;76217;1;180;Tribunal judiciaire de Dieppe;SQUARE CARNOT;;76200;DIEPPE;;1.073612;49.923141;0232146400;tj1-dieppe@justice.fr
CPH;76217;1;1157;Conseil de Prud'hommes de Dieppe;54 RUE DU FAUBOURG DE LA BARRE;;76200;DIEPPE;;1.070261;49.92238;0235843291;cph-dieppe@justice.fr
TBRTJ;76217;9;63767;Tribunal Paritaire des Baux Ruraux de Dieppe;SQUARE CARNOT;;76200;DIEPPE;;1.073612;49.923141;0235841308;
TCO;76217;1;411;Tribunal de Commerce de Dieppe;54 RUE DU FAUBOURG DE LA BARRE;;76200;DIEPPE;;1.070261;49.92238;0235841187;
TGI;76351;1;181;Tribunal judiciaire du Havre;133 BOULEVARD DE STRASBOURG;;76600;LE HAVRE;;0.117369;49.493097;0232925700;tj1-le-havre@justice.fr
TE;76351;1;3119;Tribunal pour Enfants du Havre;16 RUE DU COLONEL FABIEN;;76600;LE HAVRE;;0.120147;49.49146;0232925740;
CPH;76351;1;1160;Conseil de Prud'hommes du Havre;16 RUE DU COLONEL FABIEN;;76600;LE HAVRE;;0.120147;49.49146;0232749180;cph-le-havre@justice.fr
TAE;76351;9;79918;Tribunal des activités économiques du Havre;16 RUE DU COLONEL FABIEN;;76600;LE HAVRE;;0.120147;49.49146;0235421550;presidence.lehavre@greffe-tc.net
TBRTJ;76351;9;63769;Tribunal Paritaire des Baux Ruraux du Havre;3 RUE DU 129EME RI;;76600;LE HAVRE;;0.162856;49.520448;0235197300;
TE;77288;1;3147;Tribunal pour Enfants de Melun;2 AVENUE DU GENERAL LECLERC;;77000;MELUN;;2.652454;48.526772;0164798037;
TGI;77288;1;185;Tribunal judiciaire de Melun;2 AVENUE DU GENERAL LECLERC;;77000;MELUN;;2.652454;48.526772;0164798000;tj1-melun@justice.fr
CASS;77288;9;565;Cour d'Assises de la Seine-et-Marne;2 AVENUE DU GENERAL LECLERC;;77000;MELUN;;2.652454;48.526772;0164798000;
CCD;77288;9;67468;Cour Criminelle Départementale de la Seine-et-Marne;2 AVENUE DU GENERAL LECLERC;;77000;MELUN;;2.652454;48.526772;0164798000;
CDAD;77288;9;59005;Conseil départemental d'accès au droit de Seine-et-Marne;2 AVENUE DU GENERAL LECLERC;;77000;MELUN;;2.652454;48.526772;0164798139;
CPH;77288;1;1164;Conseil de Prud'hommes de Melun;2 AVENUE DU GENERAL LECLERC;;77000;MELUN;;2.652454;48.526772;0164798350;cph-melun@justice.fr
TA;77288;9;18795;Tribunal Administratif de Melun;43 RUE DU GENERAL DE GAULLE;;77000;MELUN;;2.660397;48.542334;0160566630;
TBRTJ;77288;9;63870;Tribunal Paritaire des Baux Ruraux de Melun;2 AVENUE DU GENERAL LECLERC;;77000;MELUN;;2.652454;48.526772;0164798300;
TCO;77288;1;421;Tribunal de Commerce de Melun;2 AVENUE DU GENERAL LECLERC;;77000;MELUN;;2.652454;48.526772;0164798400;
TE;77284;1;3138;Tribunal pour Enfants de Meaux;44 AVENUE SALVADOR ALLENDE;;77100;MEAUX;;2.889129;48.955755;0160097500;
TGI;77284;1;184;Tribunal judiciaire de Meaux;44 AVENUE SALVADOR ALLENDE;;77100;MEAUX;;2.889129;48.955755;0160097682;tj-meaux@justice.fr
CPH;77284;1;1163;Conseil de Prud'hommes de Meaux;44 AVENUE SALVADOR ALLENDE;;77100;MEAUX;;2.889129;48.955755;0160097660;cph-meaux@justice.fr
TBRTJ;77284;9;63868;Tribunal Paritaire des Baux Ruraux de Meaux;AVENUE SALVADOR ALLENDE;;77100;MEAUX;;2.890619;48.955492;0160097682;
TCO;77284;1;420;Tribunal de Commerce de Meaux;56 RUE ARISTIDE BRIAND;;77100;MEAUX;;2.889581;48.956206;0160258520;
TGI;77186;1;183;Tribunal judiciaire de Fontainebleau;159 RUE GRANDE;;77300;FONTAINEBLEAU;;2.704048;48.409468;0160712300;tj1-fontainebleau@justice.fr
CPH;77186;1;1162;Conseil de Prud'hommes de Fontainebleau;2 PLACE DE LA REPUBLIQUE;;77300;FONTAINEBLEAU;;2.701114;48.406622;0160745410;cph-fontainebleau@justice.fr
TBRTJ;77186;9;63864;Tribunal Paritaire des Baux Ruraux de Fontainebleau;159 RUE GRANDE;;77300;FONTAINEBLEAU;;2.704048;48.409468;0160749080;
TBRTJ;77243;9;63866;Tribunal Paritaire des Baux Ruraux de Lagny-sur-Marne;108 RUE SAINT-DENIS;;77400;LAGNY SUR MARNE;;2.707418;48.87893;0164124800;
TPRX;77243;9;63015;Tribunal de proximité de Lagny-sur-Marne;108 RUE SAINT-DENIS;;77400;LAGNY SUR MARNE;;2.707418;48.87893;0164124800;tprx-lagny-sur-marne@justice.fr
TE;78646;1;3154;Tribunal pour Enfants de Versailles;3 AVENUE DE L'EUROPE;;78000;VERSAILLES;;2.13026;48.803427;0139073907;
TGI;78646;1;186;Tribunal judiciaire de Versailles;5 PLACE ANDRE MIGNOT;;78000;VERSAILLES;;2.131024;48.803353;0139073907;tj1-versailles@justice.fr
CA;78646;1;27;Cour d'Appel de Versailles;5 RUE CARNOT;;78000;VERSAILLES;;2.126378;48.806523;0139496789;
CAA;78646;9;35108;Cour Administrative d'Appel de Versailles;2 ESPLANADE GRAND SIECLE;;78000;VERSAILLES;;2.096023;48.81245;0130844700; greffe.caa-versailles@juradm.fr
CASS;78646;1;2023;Cour d'Assises des Yvelines;5 RUE CARNOT;;78000;VERSAILLES;;2.126378;48.806523;0139496789;
CCD;78646;9;62846;Cour Criminelle Départementale des Yvelines;5 RUE CARNOT;;78000;VERSAILLES;;2.126378;48.806523;0139496888;
CDAD;78646;9;59042;Conseil départemental d'accès au droit des Yvelines;5 PLACE ANDRE MIGNOT;;78000;VERSAILLES;;2.131024;48.803353;0139073803;cdad-yvelines@justice.fr
CPH;78646;1;1169;Conseil de Prud'hommes de Versailles;5 PLACE ANDRE MIGNOT;;78000;VERSAILLES;;2.131024;48.803353;0139073998;cph-versailles@justice.fr
TA;78646;9;3959;Tribunal Administratif de Versailles;56 AVENUE DE SAINT-CLOUD;;78000;VERSAILLES;;2.138634;48.805241;0139205400;greffe.ta-versailles@juradm.fr
TAE;78646;9;79920;Tribunal des activités économiques de Versailles;1 PLACE ANDRE MIGNOT;;78000;VERSAILLES;;2.130552;48.802682;0139071640;
TBRTJ;78646;9;63785;Tribunal Paritaire des Baux Ruraux de Versailles;5 PLACE ANDRE MIGNOT;;78000;VERSAILLES;;2.131024;48.803353;0139073940;
CPH;78551;1;1168;Conseil de Prud'hommes de Saint-Germain-en-Laye;2 RUE STEPHANE MONY;;78100;ST GERMAIN EN LAYE;;2.074941;48.899526;0134519464;cph-st-germain-en-laye@justice.fr
TBRTJ;78551;9;63783;Tribunal Paritaire des Baux Ruraux de Saint-Germain-en-Laye;22 RUE DE LA MAISON VERTE;;78100;ST GERMAIN EN LAYE;;2.080436;48.89357;0130874210;
TPRX;78551;9;63004;Tribunal de proximité de Saint-Germain-en-Laye;22 RUE DE LA MAISON VERTE;;78100;ST GERMAIN EN LAYE;;2.080436;48.89357;0130874210;tprx-sgl@justice.fr
CPH;78517;1;1167;Conseil de Prud'hommes de Rambouillet;56 RUE GAMBETTA;;78120;RAMBOUILLET;;1.823758;48.647988;0130462960;cph-rambouillet@justice.fr
TBRTJ;78517;9;63781;Tribunal Paritaire des Baux Ruraux de Rambouillet;56 RUE GAMBETTA;;78120;RAMBOUILLET;;1.823758;48.647988;0130462960;
TPRX;78517;9;63052;Tribunal de proximité de Rambouillet;56 RUE GAMBETTA;;78120;RAMBOUILLET;;1.823758;48.647988;0130462960;tprx-rambouillet@justice.fr
CPH;78361;1;1165;Conseil de Prud'hommes de Mantes-la-Jolie;20 AVENUE DE LA REPUBLIQUE;;78200;MANTES LA JOLIE;;1.712843;48.989829;0130981400;cph-mantes-la-jolie@justice.fr
TBRTJ;78361;9;63777;Tribunal Paritaire des Baux Ruraux de Mantes-la-Jolie;20 AVENUE DE LA REPUBLIQUE;;78200;MANTES LA JOLIE;;1.712843;48.989829;0130981400;
TPRX;78361;9;63021;Tribunal de proximité de Mantes-la-Jolie;20 AVENUE DE LA REPUBLIQUE;;78200;MANTES LA JOLIE;;1.712843;48.989829;0130981400;tprx-mantes-la-jolie@justice.fr
CPH;78498;1;1166;Conseil de Prud'hommes de Poissy;91 AVENUE MAURICE BERTEAUX;;78300;POISSY;;2.04235;48.932981;0130746202;cph-poissy@justice.fr
TBRTJ;78498;9;63779;Tribunal Paritaire des Baux Ruraux de Poissy;89 AVENUE MAURICE BERTEAUX;;78300;POISSY;;2.042265;48.932943;0139650535;
TPRX;78498;9;63048;Tribunal de proximité de Poissy;89 AVENUE MAURICE BERTEAUX;;78300;POISSY;;2.042265;48.932943;0139650535;tprx-poissy@justice.fr
TE;79191;1;3169;Tribunal pour Enfants de Niort;2 RUE DU PALAIS;;79000;NIORT;;-0.465967;46.323525;0549772250;
TGI;79191;1;188;Tribunal judiciaire de Niort;2 RUE DU PALAIS;;79000;NIORT;;-0.465967;46.323525;0516640800;tj1-niort@justice.fr
CASS;79191;9;3136;Cour d'Assises des Deux-Sèvres;2 RUE DU PALAIS;;79000;NIORT;;-0.465967;46.323525;0549772250;
CCD;79191;9;67401;Cour Criminelle Départementale des Deux-Sèvres;2 RUE DU PALAIS;;79000;NIORT;;-0.465967;46.323525;05 49 77 22 50;
CDAD;79191;9;59017;Conseil départemental d'accès au droit des Deux-Sèvres;2 RUE DU PALAIS;;79000;NIORT;;-0.465967;46.323525;0549772256;cdad-deux-sevres@justice.fr
CPH;79191;1;1170;Conseil de Prud'hommes de Niort;11-13 rue de l'Hôtel de Ville;;79000;NIORT;;-0.463923;46.324456;0516640800;cph-niort@justice.fr
TBRTJ;79191;9;63827;Tribunal Paritaire des Baux Ruraux de Niort;18 RUE MARCEL PAUL;;79000;NIORT;;-0.456154;46.325272;0549054540;
TCO;79191;1;425;Tribunal de Commerce de Niort;18 RUE MARCEL PAUL;;79000;NIORT;;-0.456154;46.325272;0549791440;
CPH;79329;1;1171;Conseil de Prud'hommes de Thouars;2 RUE JULES FERRY;;79100;THOUARS;;-0.217319;46.976534;0516646510;cph-thouars@justice.fr
TBRTJ;79049;9;63825;Tribunal Paritaire des Baux Ruraux de Bressuire;19 BOULEVARD ALBERT 1ER;;79300;BRESSUIRE;;-0.489479;46.839579;0549658732;
TPRX;79049;9;62974;Tribunal de proximité de Bressuire;19 BOULEVARD ALBERT 1ER;;79300;BRESSUIRE;;-0.489479;46.839579;0549658732;tprx-bressuire@justice.fr
TGI;80021;1;190;Tribunal judiciaire d'Amiens;14 RUE ROBERT DE LUZARCHES;;80000;AMIENS;;2.300877;49.892858;0322823500;accueil-amiens@justice.fr
TE;80021;1;3181;Tribunal pour Enfants d'Amiens;8 RUE PIERRE DUBOIS;;80000;AMIENS;;2.301628;49.892139;0322823500;
CA;80021;1;28;Cour d'Appel d'Amiens;14 RUE ROBERT DE LUZARCHES;;80000;AMIENS;;2.300877;49.892858;0322823500;accueil-amiens@justice.fr
CASS;80021;1;2028;Cour d'Assises de la Somme;14 RUE ROBERT DE LUZARCHES;;80000;AMIENS;;2.300877;49.892858;0322823500;
CCD;80021;9;67456;Cour Criminelle Départementale de la Somme;14 RUE ROBERT DE LUZARCHES;;80000;AMIENS;;2.300877;49.892858;03 22 82 35 00;
CDAD;80021;9;58949;Conseil départemental d'accès au droit de la Somme;14 RUE ROBERT DE LUZARCHES;;80000;AMIENS;;2.300877;49.892858; 0322823500;contact@cdad-somme.fr
CPH;80021;1;1173;Conseil de Prud'hommes d'Amiens;18 RUE LAMARTINE;;80000;AMIENS;;2.304927;49.89193;0322824650;cph-amiens@justice.fr
TA;80021;9;3960;Tribunal Administratif d'Amiens;14 RUE LEMERCHIER;;80000;AMIENS;;2.299652;49.88682;0322336170;
TBRTJ;80021;9;63813;Tribunal Paritaire des Baux Ruraux d'Amiens;14 RUE ROBERT DE LUZARCHES;;80000;AMIENS;;2.300877;49.892858;0322824500;
TCO;80021;1;427;Tribunal de Commerce d'Amiens;18 RUE LAMARTINE;;80000;AMIENS;;2.304927;49.89193;0322914323;
CPH;80001;1;1172;Conseil de Prud'hommes d'Abbeville;79 RUE DU MARECHAL FOCH;;80100;ABBEVILLE;;1.83723;50.103833;0322253731;accueil-abbeville@justice.fr
TBRTJ;80001;9;63811;Tribunal Paritaire des Baux Ruraux d'Abbeville;79 RUE DU MARECHAL FOCH;;80100;ABBEVILLE;;1.83723;50.103833;0322253730;
TPRX;80001;9;62954;Tribunal de proximité d'Abbeville;79 RUE DU MARECHAL FOCH;;80100;ABBEVILLE;;1.83723;50.103833;0322253730;accueil-abbeville@justice.fr
CPH;80620;1;1175;Conseil de Prud'hommes de Péronne;57 RUE SAINT-FURSY;;80200;PERONNE;;2.931609;49.926714;0322847280;cph-peronne@justice.fr
TBRTJ;80620;9;63815;Tribunal Paritaire des Baux Ruraux de Péronne;57 RUE SAINT-FURSY;;80200;PERONNE;;2.931609;49.926714;0322847280;
TPRX;80620;9;63046;Tribunal de proximité de Péronne;57 RUE SAINT-FURSY;;80200;PERONNE;;2.931609;49.926714;0322847280;accueil-peronne@justice.fr
TE;81004;1;3196;Tribunal pour Enfants d'Albi;PLACE DU PALAIS;;81000;ALBI;;2.145867;43.926685;0563494980;
TGI;81004;1;192;Tribunal judiciaire d'Albi;PLACE LAPEROUSE;;81000;ALBI;;2.144835;43.925294;0563494980;tj-albi@justice.fr
CASS;81004;9;557;Cour d'Assises du Tarn;PLACE DU PALAIS;;81000;ALBI;;2.145867;43.926685;0563494980;
CCD;81004;9;67457;Cour Criminelle Départementale du Tarn;PLACE DU PALAIS;;81000;ALBI;;2.145867;43.926685;05 63 49 49 80;
CDAD;81004;9;58947;Conseil départemental d'accès au droit du Tarn;PLACE LAPEROUSE;;81000;ALBI;;2.144835;43.925294;0563492698;cdad.81@orange.fr
CPH;81004;1;1176;Conseil de Prud'hommes d'Albi;PLACE LAPEROUSE;;81000;ALBI;;2.097613;43.918827;0563494980;cph-albi@justice.fr
TBRTJ;81004;9;63495;Tribunal Paritaire des Baux Ruraux d'Albi;PLACE DU PALAIS;;81000;ALBI;;2.145867;43.926685;0563541512;
TCO;81004;1;429;Tribunal de Commerce d'Albi;PLACE DU PALAIS;;81000;ALBI;;2.145867;43.926685;0563540083;
TE;81065;9;20270;Tribunal pour Enfants de Castres;4 RUE DU PALAIS;;81100;CASTRES;;2.23813;43.605773;0563519300;
TGI;81065;1;193;Tribunal judiciaire de Castres;4 RUE DU PALAIS;;81100;CASTRES;;2.23813;43.605773;0563519300;tj-castres@justice.fr
CPH;81065;1;1177;Conseil de Prud'hommes de Castres;17 RUE DE LA TOLOSANE;;81100;CASTRES;;2.237684;43.605263;0563593018;cph-castres@justice.fr
TBRTJ;81065;9;63497;Tribunal Paritaire des Baux Ruraux de Castres;4 RUE DU PALAIS;;81100;CASTRES;;2.23813;43.605773;0563519300;
TCO;81065;1;430;Tribunal de Commerce de Castres;3 RUE DE LA PLATE;;81100;CASTRES;;2.239144;43.604929;0563625880;
TE;82121;1;3210;Tribunal pour Enfants de Montauban;PLACE DU COQ;;82000;MONTAUBAN;;1.353452;44.016837;0563214000;
TGI;82121;1;194;Tribunal judiciaire de Montauban;PLACE DU COQ;;82000;MONTAUBAN;;1.353452;44.016837;0563214000;accueil-tj-montauban@justice.fr
CASS;82121;9;559;Cour d'Assises du Tarn-et-Garonne;PLACE DU COQ;;82000;MONTAUBAN;;1.353452;44.016837;0563214000;
CCD;82121;9;67458;Cour Criminelle Départementale du Tarn-et-Garonne;PLACE DU COQ;;82000;MONTAUBAN;;1.353452;44.016837;05 63 21 40 00;
CDAD;82121;9;59008;Conseil départemental d'accès au droit du Tarn-et-Garonne;5 PLACE DU COQ;;82000;MONTAUBAN;;1.353347;44.0169;0563214000;cdad82@orange.fr
CPH;82121;1;1180;Conseil de Prud'hommes de Montauban;PLACE DU COQ;;82000;MONTAUBAN;;1.353452;44.016837;0563635113;cph-montauban@justice.fr
TBRTJ;82121;9;63501;Tribunal Paritaire des Baux Ruraux de Montauban;5 PLACE DU COQ;;82000;MONTAUBAN;;1.353347;44.0169;0563214000;
TCO;82121;1;431;Tribunal de Commerce de Montauban;2 PLACE ANTOINE BOURDELLE;;82000;MONTAUBAN;;1.35105;44.017084;0563632088;
TBRTJ;82033;9;63499;Tribunal Paritaire des Baux Ruraux de Castelsarrasin;2 TER RUE DE LA FRATERNITE;;82100;CASTELSARRASIN;;1.10627;44.040744;0563327210;
TPRX;82033;9;62979;Tribunal de proximité de Castelsarrasin;1 BIS BOULEVARD DU 04 SEPTEMBRE;;82100;CASTELSARRASIN;;1.107702;44.040382;0563214001;tprx-castelsarrasin@justice.fr
TE;83137;1;3224;Tribunal pour Enfants de Toulon;140 BD MARECHAL LECLERC;;83000;TOULON;;5.927549;43.126247;0494189000;tpe.toulon@justice.fr
TGI;83137;1;196;Tribunal judiciaire de Toulon;PLACE GABRIEL PERI;;83000;TOULON;;5.925633;43.126254;0494096000;accueil-toulon@justice.fr
